Accident_Index,Latitude,Longitude,Year,Month,Day,Hour,Speed_limit,Car_involved_in_accident,Motorcycle_involved_in_accident,Truck_involved_in_accident,Other_vehicle_involved_in_accident
2005930003277,56.5706,-3.218136,2005,9,1,11,60,0,0,1,1
2005930003603,56.380579000000004,-4.021855,2005,9,29,12,60,1,0,1,1
2005930003609,56.583695,-3.628374,2005,9,30,18,60,1,0,0,1
2005930004199,56.38234,-4.0240540000000005,2005,11,19,16,60,1,1,0,0
2005930004276,56.527989,-3.5435519999999996,2005,11,22,16,60,1,0,1,0
2005930004465,56.310218000000006,-3.672167,2005,12,5,16,60,1,0,0,0
2005930004553,56.474202000000005,-2.9254279999999997,2005,11,7,16,40,0,0,1,0
2005940500022,56.336951,-2.96788,2005,1,5,8,60,1,0,0,0
2005940500076,56.090675,-3.211783,2005,1,12,14,60,1,0,0,0
2005940500247,56.264929,-3.142692,2005,1,31,20,60,1,0,0,0
2005940500974,56.043789000000004,-3.3567199999999997,2005,5,6,18,60,1,0,0,0
2005940500975,56.064279000000006,-3.218665,2005,5,6,18,30,1,0,0,0
2005940501132,56.152947,-3.1160240000000003,2005,5,24,7,60,1,0,0,0
2005940501468,56.315118000000005,-2.9563349999999997,2005,7,3,13,60,0,1,0,0
2005940501579,56.045384999999996,-3.476061,2005,7,18,6,60,1,0,1,0
2005940502274,56.19039300000001,-3.0143020000000003,2005,10,12,11,30,1,0,0,0
2005940502887,56.327630000000006,-3.228822,2005,12,17,1,60,1,0,0,0
2005940502912,56.224926,-3.154405,2005,12,19,7,70,1,0,0,0
2005950000281,55.838283,-2.071976,2005,1,11,19,60,1,0,1,0
2005950000442,55.982397,-2.670518,2005,1,16,21,60,1,0,0,0
2005950000468,55.905347,-2.798909,2005,1,17,10,60,1,0,1,0
2005950000882,55.766484999999996,-2.3733880000000003,2005,1,29,22,60,1,0,0,0
2005950001193,55.962481999999994,-3.3139849999999997,2005,2,7,7,40,1,0,0,0
2005950002627,55.961406000000004,-3.480231,2005,3,24,17,60,1,1,0,0
2005950002755,55.732671999999994,-2.6058779999999997,2005,3,29,16,60,1,0,0,0
2005950003257,55.425359,-3.502935,2005,4,15,8,60,1,0,0,0
2005950004812,55.85514499999999,-2.1865419999999998,2005,6,5,7,60,0,0,1,1
2005950005547,55.890852,-3.7358,2005,6,28,7,50,1,0,0,0
2005950005781,55.849807999999996,-3.6822120000000003,2005,7,5,23,60,1,0,0,0
2005950006015,55.889351,-3.44119,2005,7,12,20,30,1,0,0,0
2005950007112,55.948029000000005,-3.508867,2005,8,18,13,50,1,1,0,0
2005950007521,55.934754000000005,-3.46961,2005,8,30,17,30,0,0,1,0
2005950007720,55.967988,-3.1686919999999996,2005,9,6,9,30,1,0,0,0
2005950007840,55.619164000000005,-3.461432,2005,9,9,16,60,1,1,0,0
2005950007860,55.88096899999999,-3.657341,2005,9,10,6,60,1,0,1,0
2005950008205,55.80336,-2.973904,2005,9,20,14,60,1,1,1,0
2005950008892,55.515882999999995,-2.580372,2005,10,11,14,40,0,0,1,0
2005950009205,55.645288,-2.854939,2005,10,20,18,60,1,0,0,0
2005950009224,55.947393999999996,-3.082081,2005,10,21,13,40,1,0,0,0
2005950009441,55.705029,-2.4525259999999998,2005,10,26,15,60,1,0,0,0
2005950009552,55.486731000000006,-2.835677,2005,10,29,6,60,1,0,0,0
2005950009808,55.669264,-2.270236,2005,11,4,22,60,1,0,0,0
2005950010011,55.934334,-3.467192,2005,11,9,18,30,1,0,0,0
2005950010013,55.98066,-2.485227,2005,11,9,16,70,1,0,0,0
2005950010106,55.7865,-3.221779,2005,11,12,8,60,1,0,0,0
2005950010171,55.950842,-3.222626,2005,11,14,17,30,1,0,0,0
2005950010413,55.959143000000005,-3.3068230000000005,2005,11,21,19,40,1,0,0,0
2005950010557,55.850754,-3.146482,2005,11,25,11,60,1,0,0,0
2005950010691,55.774553000000004,-2.946084,2005,11,28,16,60,1,0,0,0
2005950011624,55.876546999999995,-3.672019,2005,12,24,2,60,1,0,0,0
2005950011626,55.822030000000005,-2.052794,2005,12,23,0,60,1,0,0,0
2005950011670,55.890114000000004,-3.165391,2005,12,25,18,70,1,0,0,0
2005950011831,55.897434999999994,-2.329229,2005,12,30,10,60,1,0,0,0
2005960500051,56.059874,-3.7620190000000004,2005,1,9,12,60,1,0,0,1
2005960500205,56.085465,-4.365289,2005,1,25,22,60,1,0,0,0
2005960500322,55.992932999999994,-3.853411,2005,2,4,13,60,1,0,0,0
2005960500395,55.964507999999995,-3.825134,2005,2,12,2,60,1,0,0,0
2005960500924,56.16290600000001,-4.0609720000000005,2005,4,22,19,60,1,0,0,0
2005960501271,56.199112,-4.182047,2005,6,1,9,60,1,0,0,0
2005960501468,56.39065600000001,-4.608278,2005,6,23,23,60,1,0,0,1
2005960501567,56.405811,-4.306192,2005,7,11,16,60,1,0,0,0
2005960501583,56.072415,-3.777372,2005,7,13,14,60,0,1,0,1
2005960501629,56.389629000000006,-4.2428360000000005,2005,7,17,10,60,1,1,0,0
2005960501779,56.124999,-3.8317639999999997,2005,8,3,23,60,1,0,0,0
2005960502383,56.037525,-3.778978,2005,10,10,18,60,1,0,0,0
2005960502460,56.035106999999996,-4.366702,2005,10,21,9,30,1,0,1,0
2005960502565,55.99234499999999,-3.926978,2005,10,30,17,40,1,0,0,0
2005960502588,56.054306000000004,-3.755502,2005,11,1,17,60,1,0,0,0
2005960502627,56.080765,-3.9333190000000005,2005,11,5,21,70,1,0,1,0
2005960502632,56.015249,-3.790628,2005,11,5,23,30,1,0,0,0
2005960502860,56.18854399999999,-4.0102910000000005,2005,11,26,22,60,1,0,0,0
200597AB70901,55.858313,-4.256861,2005,1,27,9,30,0,0,0,1
200597AD02608,55.86804,-4.309054,2005,8,15,14,30,0,0,1,1
200597AD70307,55.876707999999994,-4.3402650000000005,2005,7,27,4,40,0,0,1,1
200597CA70104,55.879801,-4.295362,2005,4,3,19,30,0,0,0,1
200597CB01112,55.895312,-4.238855,2005,12,11,13,30,1,1,0,0
200597EA70112,55.85181,-4.199126000000001,2005,12,2,13,30,0,0,1,0
200597EB70204,55.849985,-4.1343190000000005,2005,4,29,9,30,1,0,0,0
200597EB70210,55.84376700000001,-4.191484,2005,10,14,14,30,0,0,1,1
200597EB70710,55.849652,-4.127591000000001,2005,10,28,22,30,0,0,0,1
200597ED70108,55.868933,-4.124809,2005,8,3,10,30,1,0,0,0
200597ED70201,55.86657099999999,-4.197882,2005,1,30,18,30,1,0,0,0
200597ED70203,55.862508999999996,-4.111674,2005,3,5,1,70,1,0,0,0
200597ED70603,55.874472999999995,-4.0793919999999995,2005,3,26,23,70,0,0,1,0
200597GA70111,55.84496899999999,-4.364396,2005,11,1,19,30,1,0,0,0
200597GA70205,55.846687,-4.224076999999999,2005,5,2,0,30,0,0,0,1
200597GB70104,55.824949,-4.349130000000001,2005,4,2,18,40,1,0,0,1
200597GC70107,55.791389,-4.41124,2005,7,3,17,60,0,0,0,1
200597GC70311,55.73520799999999,-4.289414,2005,11,28,20,60,1,0,0,0
200597GD01901,55.813814,-4.267213,2005,1,17,8,30,1,0,0,0
200597GD70208,55.798541,-4.2325,2005,8,1,22,30,0,0,0,1
200597KA01905,55.841325,-4.431423000000001,2005,5,8,17,30,1,0,0,0
200597KA70206,55.851746,-4.418014,2005,6,12,14,30,1,0,0,0
200597KB70309,55.768752,-4.658894,2005,9,19,23,60,1,0,0,0
200597KB70403,55.834573,-4.512455,2005,3,23,16,30,1,0,0,0
200597KB70812,55.83642,-4.510018,2005,12,27,19,30,1,0,0,0
200597KC04509,55.955709999999996,-4.8090150000000005,2005,9,25,13,30,1,0,0,0
200597KC70110,55.939364000000005,-4.716221,2005,10,6,21,30,1,0,0,0
200597LA70103,56.037576,-4.5407269999999995,2005,3,6,1,60,1,0,0,0
200597LA70105,56.20997,-4.7016279999999995,2005,5,2,11,60,1,1,0,0
200597LA70108,55.991631999999996,-4.593197,2005,8,1,14,70,1,0,1,1
200597LA70112,55.955102000000004,-4.556307,2005,12,7,17,30,1,0,0,0
200597LA70201,56.013248,-4.764892,2005,1,5,0,40,1,0,0,0
200597LA70412,55.988997,-4.590294999999999,2005,12,12,17,70,1,0,1,0
200597LA70710,55.955816000000006,-4.5478629999999995,2005,10,18,1,30,1,0,0,0
200597LA70711,56.045991,-4.516069,2005,11,16,15,60,1,0,0,0
200597LB70109,56.234313,-5.046463,2005,9,11,11,60,1,1,0,0
200597LB70303,56.441204000000006,-5.446342,2005,3,21,13,60,1,0,0,0
200597LB70304,56.057602,-5.340669999999999,2005,4,5,7,50,1,0,0,0
200597LB70505,55.892913,-5.023635,2005,5,21,12,60,1,0,0,0
200597LB70806,55.929812,-4.936518,2005,6,18,17,40,1,0,0,0
200597LB70905,56.563421999999996,-4.745015,2005,5,25,19,60,1,1,0,0
200597LB71112,56.509319,-6.811614,2005,12,21,23,60,1,0,0,0
200597LC70212,55.91455799999999,-4.436967,2005,12,12,9,40,1,0,0,0
200597NA03503,55.84794399999999,-4.04283,2005,3,6,3,30,1,0,0,0
200597NA70511,55.879665,-3.977028,2005,11,28,14,60,1,0,0,0
200597NC70412,55.934183,-4.034239,2005,12,29,21,70,1,0,0,0
200597ND70107,55.824739,-4.054705,2005,7,4,9,30,1,0,1,0
200597ND70112,55.826163,-3.989959,2005,12,6,19,30,1,0,1,0
200597ND70304,55.82676,-3.963965,2005,4,30,21,60,1,0,0,0
200597NE70311,55.782757,-3.9898190000000002,2005,11,22,9,30,1,0,0,0
200597NE70510,55.812712,-3.79536,2005,10,29,3,60,1,0,0,0
200597QA70106,55.784631999999995,-4.165992,2005,6,1,13,50,0,0,1,0
200597QA70205,55.67915,-4.043565,2005,5,8,10,60,1,1,0,0
200597QA70308,55.682145,-4.036403,2005,8,13,10,60,1,0,0,0
200597QA70312,55.752939000000005,-4.179374,2005,12,24,20,30,1,0,0,0
200597QB70104,55.794746999999994,-4.058549,2005,4,3,22,70,1,0,0,0
200597QB70201,55.755718,-3.972345,2005,1,2,4,70,1,0,0,0
200597QB70207,55.800312,-4.0749580000000005,2005,7,12,17,30,1,0,0,0
200597QB70208,55.781121999999996,-4.01844,2005,8,2,18,70,1,0,0,1
200597QB70603,55.755219999999994,-3.9920809999999998,2005,3,13,3,60,1,0,0,0
200597QB71111,55.778968000000006,-4.088175,2005,11,13,19,30,0,1,0,1
200597QB72510,55.72932900000001,-3.9980879999999996,2005,10,27,17,60,1,0,0,1
200597QC70103,55.644783,-3.882857,2005,3,5,4,70,1,0,1,0
200597QC70605,55.458583,-3.644798,2005,5,29,7,70,1,0,0,0
200597QC70809,55.59738,-3.7834480000000004,2005,9,21,16,30,1,0,0,1
200597QC71010,55.458222,-3.644942,2005,10,18,7,70,1,0,1,0
200597QD70103,55.820983,-4.143107,2005,3,28,11,30,0,0,1,0
200597QD70207,55.803931999999996,-4.182542,2005,7,17,21,40,1,0,0,0
200597UA70106,55.736698,-4.698455,2005,6,30,14,60,0,1,0,1
200597UA70109,55.653189000000005,-4.806696,2005,9,1,0,30,1,0,0,0
200597UA70204,55.569508,-5.232908999999999,2005,4,16,16,60,1,0,0,0
200597UA70309,55.607591000000006,-4.595572,2005,9,29,6,70,1,0,0,0
200597UA70311,55.61565699999999,-4.667894,2005,11,24,14,10,0,0,0,1
200597UA70403,55.754139,-4.694241000000001,2005,3,13,17,30,1,0,0,1
200597UA70411,55.614801,-4.628448000000001,2005,11,26,23,40,1,0,0,0
200597UA70511,55.711588,-4.8586529999999994,2005,11,29,16,60,1,0,0,1
200597UC70103,55.447485,-4.474818,2005,3,24,22,60,1,0,0,0
200597UC70104,55.506317,-4.367963,2005,4,7,21,60,0,0,0,1
200597UC70306,55.39869399999999,-4.513623,2005,6,4,21,60,1,0,0,0
200597UC70507,55.682534999999994,-4.420762,2005,7,18,16,40,0,0,1,1
200597UC70607,55.349299,-4.471843,2005,7,29,13,60,1,0,1,0
200597UD70303,55.464893000000004,-4.6271629999999995,2005,3,14,21,30,1,0,0,0
200597UD70405,55.357664,-4.757175,2005,5,16,18,60,0,1,0,0
200597UD70901,55.441821999999995,-4.600487,2005,1,17,20,60,1,0,0,0
200597UD71101,55.445599,-4.501266,2005,1,25,21,60,1,0,0,0
2005981102805,54.87673,-4.559277,2005,1,25,9,60,1,0,0,1
2005981112805,54.832620999999996,-4.975733999999999,2005,5,5,8,60,1,0,0,0
2005981116405,54.901522,-4.963344,2005,6,11,15,60,1,0,0,0
2005981125605,54.895553,-5.023118,2005,9,23,5,30,0,0,1,1
2005982121105,55.166526,-4.2014309999999995,2005,12,14,11,60,1,0,1,0
2005983104805,55.054213,-3.737769,2005,1,20,3,60,0,0,1,0
2005983157005,55.381443000000004,-3.9636169999999997,2005,10,19,14,60,1,0,0,0
2005983157805,55.147369999999995,-3.7027419999999998,2005,10,22,17,60,1,0,0,0
2005983165105,55.177135,-3.727096,2005,11,22,8,60,1,0,0,1
2005983166005,55.064264,-3.502526,2005,11,25,16,60,1,0,0,0
2005984103005,55.00213299999999,-3.2853779999999997,2005,1,14,14,60,1,0,0,0
2005984125005,55.365618999999995,-3.515659,2005,6,5,17,70,1,0,0,0
2005984146905,55.216026,-3.4757010000000004,2005,10,30,19,60,1,0,0,0
2005984148205,55.012221,-3.1483950000000003,2005,11,6,22,60,1,0,1,0
200601CP00117,51.509763,-0.088176,2006,5,11,16,30,1,1,0,0
200601TA00014,51.507925,-0.130332,2006,1,28,22,30,0,0,0,1
200601TA00032,51.574718,-0.067844,2006,2,3,9,30,0,0,0,1
200601TA00055,51.577749,-0.082726,2006,1,9,16,30,1,1,0,0
200601TA00075,51.537145,-0.141247,2006,4,15,7,30,1,1,0,0
200601TA00077,51.553986,-0.165661,2006,4,14,16,30,0,0,0,1
200601TA00086,51.519808000000005,-0.17107,2006,4,1,0,50,0,1,0,0
200601TA00094,51.514576,-0.147067,2006,5,13,11,30,0,0,0,1
200601TA00099,51.517478999999994,-0.120428,2006,5,20,17,30,0,0,0,1
200601TA00105,51.492129,-0.20127799999999998,2006,5,27,1,30,1,0,0,0
200601TA00118,51.588684,-0.069561,2006,6,11,7,30,0,0,0,1
200601TA00119,51.517957,-0.167685,2006,6,15,12,30,0,0,0,1
200601TA00144,51.553979,-0.11416300000000001,2006,7,13,13,30,0,0,1,0
200601TA00149,51.528563,-0.127468,2006,7,21,18,30,0,0,1,1
200601TA00150,51.514086,-0.161643,2006,7,23,14,30,0,0,0,1
200601TA00153,51.624401,-0.081482,2006,7,15,18,40,1,1,0,0
200601TA00154,51.599394000000004,-0.092066,2006,7,26,9,30,0,1,1,0
200601TA00173,51.588403,-0.10191,2006,7,29,20,30,1,0,0,0
200601TA00174,51.522075,-0.17227699999999999,2006,8,7,19,30,0,0,1,0
200601TA00175,51.515688,-0.137797,2006,7,11,16,30,0,0,0,1
200601TA00195,51.577743,-0.09889099999999999,2006,7,20,9,30,0,0,0,1
200601TA00199,51.495438,-0.1768,2006,9,5,20,30,1,1,0,0
200601TA00200,51.559505,-0.122302,2006,9,5,21,30,1,0,0,1
200601TA00205,51.53438,-0.188654,2006,9,5,13,30,0,0,0,1
200601TA00209,51.59168,-0.12112,2006,9,8,17,30,0,1,0,0
200601TA00210,51.509128000000004,-0.132444,2006,9,11,21,30,0,1,0,0
200601TA00212,51.515896999999995,-0.151049,2006,9,17,20,30,1,0,0,0
200601TA00240,51.486931,-0.17915599999999998,2006,10,17,8,30,0,0,1,1
200601TA00243,51.522933,-0.158116,2006,10,4,14,30,0,0,1,0
200601TA00263,51.541546000000004,-0.175246,2006,11,9,9,30,0,0,0,1
200601TA00274,51.519578,-0.18520599999999998,2006,11,20,2,30,1,0,0,0
200601TA00276,51.573356,-0.07252,2006,11,30,7,30,1,0,0,1
200601TA00278,51.512446999999995,-0.189236,2006,12,4,12,30,1,0,0,0
200601TA00292,51.533676,-0.126681,2006,12,21,9,30,0,0,1,1
200601TA00293,51.530644,-0.122625,2006,12,21,2,30,1,0,0,0
200601TA00294,51.604919,-0.083459,2006,12,22,4,30,1,0,0,0
200601TA00296,51.554066999999996,-0.16508,2006,12,21,17,30,0,0,0,1
200601TB00007,51.583527000000004,-0.251078,2006,1,14,3,30,1,0,0,1
200601TB00012,51.539411,-0.472678,2006,1,22,5,30,1,0,0,0
200601TB00013,51.527262,-0.35241999999999996,2006,1,16,11,30,0,0,0,1
200601TB00019,51.519855,-0.262888,2006,1,25,19,40,0,1,0,0
200601TB00029,51.508254,-0.275001,2006,2,2,10,30,0,0,1,1
200601TB00031,51.580637,-0.232281,2006,2,6,19,30,1,0,0,0
200601TB00050,51.639445,-0.256153,2006,2,16,19,70,1,0,0,0
200601TB00058,51.559692999999996,-0.250838,2006,3,4,22,30,0,0,0,1
200601TB00068,51.593207,-0.219088,2006,3,9,19,30,1,0,0,0
200601TB00084,51.585613,-0.181276,2006,3,24,18,30,0,1,0,0
200601TB00087,51.540438,-0.299021,2006,4,4,9,30,0,0,1,0
200601TB00099,51.601143,-0.173724,2006,4,26,15,40,1,0,0,0
200601TB00100,51.621367,-0.27418200000000004,2006,4,26,20,50,1,0,0,0
200601TB00103,51.577501,-0.33126500000000003,2006,4,11,19,30,1,0,0,0
200601TB00116,51.522639,-0.421634,2006,4,20,15,40,1,0,0,0
200601TB00118,51.589784,-0.254591,2006,5,11,16,30,1,1,0,0
200601TB00124,51.50949,-0.329284,2006,5,25,0,30,1,0,0,0
200601TB00149,51.544643,-0.272904,2006,6,12,5,30,1,0,0,1
200601TB00153,51.557036,-0.253537,2006,6,16,1,40,0,1,0,0
200601TB00155,51.539558,-0.344333,2006,6,22,3,30,0,0,1,0
200601TB00156,51.584016,-0.21785900000000002,2006,6,20,3,30,0,0,0,1
200601TB00158,51.567646999999994,-0.465816,2006,6,20,23,30,1,0,0,0
200601TB00160,51.51504,-0.365833,2006,6,24,20,30,1,1,0,0
200601TB00164,51.514737,-0.395965,2006,7,2,15,40,1,0,0,0
200601TB00171,51.535968,-0.245836,2006,7,12,15,30,0,0,1,0
200601TB00179,51.597112,-0.197999,2006,7,20,12,30,0,1,1,0
200601TB00190,51.613606,-0.24804400000000001,2006,7,22,20,30,1,0,0,0
200601TB00203,51.533327,-0.41405600000000004,2006,8,26,12,30,1,1,0,0
200601TB00205,51.574512,-0.213757,2006,8,28,0,40,0,1,0,0
200601TB00209,51.595152,-0.216846,2006,9,4,2,50,1,0,0,0
200601TB00215,51.632037,-0.253836,2006,8,8,21,50,1,0,0,0
200601TB00219,51.513127000000004,-0.282312,2006,8,27,18,30,1,1,0,0
200601TB00227,51.547043,-0.22882399999999997,2006,9,21,11,30,0,0,0,1
200601TB00233,51.577493,-0.337038,2006,10,10,23,30,1,1,0,0
200601TB00240,51.552828999999996,-0.254852,2006,10,21,4,40,0,1,0,0
200601TB00241,51.626565,-0.272973,2006,10,29,8,30,1,0,0,0
200601TB00256,51.563112,-0.312314,2006,11,15,6,30,0,0,1,1
200601TB00266,51.572736,-0.227104,2006,11,17,23,40,1,0,0,0
200601TB00268,51.630942,-0.152876,2006,11,26,4,30,1,0,0,0
200601TB00283,51.521306,-0.26369699999999996,2006,12,2,12,40,1,0,0,0
200601TB00286,51.588587,-0.358575,2006,12,12,19,30,1,0,0,0
200601TB00293,51.55335,-0.21775999999999998,2006,12,27,18,30,1,0,0,0
200601TB09031,51.532701,-0.33002,2006,12,10,23,30,1,0,0,1
200601TC00015,51.650877,-0.067353,2006,1,7,23,30,1,1,0,0
200601TC00018,51.609003,-0.085742,2006,1,28,22,40,1,0,0,0
200601TC00027,51.507209,-0.010320999999999999,2006,2,4,16,40,1,0,0,0
200601TC00030,51.667961,-0.111457,2006,2,1,7,60,1,0,0,0
200601TC00036,51.573985,-0.072493,2006,2,2,16,30,1,0,0,0
200601TC00045,51.557885,-0.05600700000000001,2006,2,16,18,30,1,0,0,0
200601TC00051,51.64437,-0.03294,2006,2,21,22,40,1,0,0,0
200601TC00061,51.542319,0.11595899999999999,2006,3,8,10,30,1,0,0,0
200601TC00071,51.577599,0.043411,2006,3,19,4,40,1,0,0,0
200601TC00085,51.608079,-0.029887999999999998,2006,3,21,23,40,1,0,0,0
200601TC00091,51.675902,-0.052547,2006,3,26,3,40,1,0,0,0
200601TC00099,51.590857,0.077067,2006,4,18,13,30,1,0,0,0
200601TC00117,51.543082,0.0007610000000000001,2006,4,24,17,30,1,0,0,0
200601TC00125,51.574739,-0.08011,2006,5,8,1,30,1,0,0,0
200601TC00131,51.675734999999996,-0.125164,2006,5,10,19,60,1,1,0,0
200601TC00137,51.532494,0.11723299999999999,2006,5,17,8,40,0,0,1,0
200601TC00142,51.599284999999995,-0.057992999999999996,2006,5,28,0,30,1,1,0,0
200601TC00144,51.548763,-0.075435,2006,5,30,14,30,0,0,1,1
200601TC00148,51.647362,-0.133562,2006,5,30,12,40,1,0,0,0
200601TC00155,51.531129,0.137932,2006,6,11,20,30,1,0,0,1
200601TC00165,51.509244,-0.0030269999999999997,2006,6,16,22,40,1,0,0,0
200601TC00166,51.637869,-0.03669,2006,6,19,13,40,0,1,1,0
200601TC00169,51.640545,-0.06244500000000001,2006,6,24,9,40,1,0,0,0
200601TC00192,51.541618,0.03877,2006,7,15,15,20,1,0,0,0
200601TC00207,51.50612,0.22538699999999998,2006,7,25,18,30,1,0,0,0
200601TC00208,51.524815999999994,-0.019788999999999998,2006,7,24,20,30,1,0,0,1
200601TC00237,51.62723,-0.056655,2006,8,17,18,30,0,0,0,1
200601TC00244,51.576506,0.100227,2006,8,23,22,30,1,0,0,0
200601TC00249,51.562163,0.122651,2006,8,22,10,30,1,0,0,0
200601TC00254,51.580794,0.279988,2006,8,21,3,70,1,0,0,0
200601TC00271,51.5531,0.086454,2006,9,17,15,30,1,0,0,0
200601TC00273,51.546075,-0.054202,2006,9,18,10,30,1,0,1,1
200601TC00284,51.61218,-0.109729,2006,9,30,0,30,1,0,0,0
200601TC00288,51.685099,-0.070381,2006,10,1,6,70,1,0,0,0
200601TC00291,51.655874,-0.07596,2006,9,28,23,30,1,0,0,1
200601TC00294,51.612821000000004,-0.132957,2006,10,6,6,40,1,1,1,0
200601TC00297,51.612296,-0.133845,2006,10,11,18,30,1,1,0,0
200601TC00301,51.518983,-0.074529,2006,10,13,17,30,0,0,1,0
200601TC00314,51.644832,-0.060672000000000004,2006,10,31,0,40,1,0,0,0
200601TC00318,51.640632000000004,-0.062297000000000005,2006,10,30,22,40,1,0,0,0
200601TC00324,51.576095,0.052292,2006,10,31,12,40,1,0,0,0
200601TC00329,51.682825,-0.063389,2006,11,13,13,70,1,0,1,0
200601TC00336,51.542916,0.026136000000000003,2006,11,12,16,30,1,0,0,1
200601TC00378,51.511661,-0.007677,2006,12,18,19,50,1,1,1,0
200601TC00384,51.655926,-0.030271,2006,12,20,12,30,0,0,1,0
200601TC09072,51.562565,0.159751,2006,10,30,1,30,1,0,0,0
200601TD00006,51.358204,0.1224,2006,1,15,17,40,1,0,0,0
200601TD00007,51.415431,-0.071837,2006,1,13,20,30,1,0,0,1
200601TD00013,51.344262,0.11759100000000001,2006,1,24,14,50,0,1,0,0
200601TD00016,51.401496,0.044608,2006,1,17,23,30,1,0,0,0
200601TD00030,51.392747,0.030562,2006,2,16,19,30,1,0,0,0
200601TD00047,51.485999,0.051556,2006,3,12,11,30,1,0,0,0
200601TD00061,51.410869,0.06904199999999999,2006,3,23,14,30,0,1,0,0
200601TD00071,51.426095000000004,0.021108000000000002,2006,2,17,13,30,1,0,0,0
200601TD00073,51.343309999999995,-0.066537,2006,4,8,6,30,1,0,0,0
200601TD00074,51.464515999999996,0.030292000000000003,2006,3,29,20,50,0,1,0,0
200601TD00085,51.429683000000004,0.083271,2006,4,25,23,40,1,0,0,0
200601TD00089,51.431239,0.051115,2006,4,15,21,30,1,0,0,0
200601TD00091,51.442708,0.168337,2006,4,30,21,50,1,0,0,0
200601TD00100,51.442292,0.051611000000000004,2006,5,13,2,30,1,0,0,0
200601TD00108,51.347916999999995,-0.06777899999999999,2006,5,24,14,30,1,0,0,0
200601TD00130,51.379646,-0.09978300000000001,2006,6,12,13,30,0,0,1,0
200601TD00131,51.507333,-0.115802,2006,6,10,10,30,0,0,0,1
200601TD00149,51.481025,-0.10162,2006,6,18,18,30,1,0,0,0
200601TD00163,51.29403,0.054747000000000004,2006,7,1,9,30,0,1,0,0
200601TD00188,51.438987,0.050311,2006,7,24,23,40,1,0,0,0
200601TD00191,51.419758,-0.07798300000000001,2006,7,26,0,30,0,0,0,1
200601TD00193,51.489158,0.08655800000000001,2006,7,24,23,30,0,0,0,1
200601TD00207,51.436671000000004,0.099848,2006,7,27,23,40,1,0,0,1
200601TD00214,51.434509000000006,0.12003599999999999,2006,8,22,17,30,1,1,0,0
200601TD00222,51.445084,-0.070444,2006,8,16,19,30,0,1,0,0
200601TD00230,51.426069,-0.051681,2006,8,26,0,30,1,0,0,0
200601TD00237,51.486036,-0.094498,2006,9,10,23,30,0,1,0,0
200601TD00245,51.496475,-0.11163900000000002,2006,9,16,1,30,1,0,0,1
200601TD00246,51.350922,-0.142332,2006,7,23,3,30,0,1,0,0
200601TD00254,51.343018,-0.11479500000000001,2006,9,12,12,30,1,0,0,0
200601TD00255,51.420541,-0.001143,2006,9,4,21,30,1,0,0,1
200601TD00264,51.478798,-0.064412,2006,9,25,19,30,1,1,0,0
200601TD00294,51.422489,-0.102033,2006,9,7,9,30,1,0,0,0
200601TD00295,51.450645,0.087824,2006,9,15,11,30,0,0,0,1
200601TD00314,51.487757,-0.06777799999999999,2006,10,20,13,30,1,0,0,0
200601TD00315,51.369983000000005,-0.086246,2006,10,26,13,30,0,1,0,0
200601TD00316,51.468287,0.071783,2006,10,27,15,30,1,1,0,0
200601TD00319,51.487826,0.11573900000000001,2006,11,15,8,30,1,1,0,0
200601TD00322,51.486496,0.017728,2006,10,27,0,50,0,0,1,0
200601TD00329,51.466059,-0.066247,2006,12,4,9,30,0,0,1,0
200601TD00342,51.463184999999996,-0.066513,2006,12,18,19,30,0,0,0,1
200601TD00343,51.385425,-0.025095,2006,11,26,23,30,1,0,0,0
200601TD00345,51.464298,-0.129525,2006,12,19,17,30,0,1,0,0
200601TD00353,51.425108,-0.130694,2006,12,18,17,30,0,0,0,1
200601TD00358,51.45817,-0.09522699999999999,2006,12,17,4,30,1,0,0,1
200601TD00366,51.451695,0.048722,2006,12,15,13,30,1,0,0,0
200601TD09019,51.41168,0.11926700000000001,2006,12,20,7,70,1,1,0,0
200601TD09038,51.47416,0.070177,2006,12,28,2,30,1,0,0,0
200601TD09039,51.328382,-0.127453,2006,12,3,20,30,1,1,0,0
200601TD09061,51.451336,0.048706,2006,12,14,18,30,1,0,0,0
200601TD09071,51.412247,0.112822,2006,12,20,1,30,1,0,0,0
200601TE00005,51.439888,-0.38707800000000003,2006,1,16,8,30,1,1,0,0
200601TE00006,51.350837,-0.137022,2006,1,14,3,30,1,0,0,0
200601TE00016,51.50063,-0.11838299999999999,2006,1,12,9,30,0,0,0,1
200601TE00023,51.399907,-0.23969000000000001,2006,2,2,17,30,1,0,0,0
200601TE00025,51.437202,-0.105452,2006,1,4,22,30,0,0,1,0
200601TE00027,51.495331,-0.45081400000000005,2006,2,5,0,70,1,1,0,0
200601TE00028,51.491422,-0.29234699999999997,2006,2,8,10,40,0,0,1,0
200601TE00034,51.416901,-0.370054,2006,2,14,12,30,1,0,0,0
200601TE00043,51.458870000000005,-0.190494,2006,2,18,0,30,0,1,0,0
