Lat,Lon,Year,Month,Day,Hour,Speed_limit,Num_veh_acc
52.654711,0.072288,2008,1,24,15,50,2
52.592231999999996,-0.417872,2008,1,28,15,70,2
52.357979,-0.213461,2008,2,3,16,30,1
52.373540000000006,0.192056,2008,2,12,6,60,1
52.63815,0.123974,2008,2,14,23,60,2
52.534696,0.166457,2008,2,20,15,60,1
52.256664,0.176323,2008,2,27,15,60,3
52.392897999999995,0.21476900000000002,2008,3,1,8,60,2
52.594387,0.087158,2008,3,7,13,60,1
52.089641,0.18322,2008,3,11,17,60,3
52.233765000000005,0.100218,2008,3,27,17,70,4
52.094418,0.368873,2008,3,28,18,60,1
52.570197,-0.163912,2008,3,28,23,60,2
52.217498,0.058898,2008,4,6,16,60,4
52.335637,-0.118072,2008,4,13,22,60,2
52.123416999999996,0.233082,2008,4,29,8,40,3
52.322843,-0.21487699999999998,2008,4,29,13,50,1
52.409088,-0.264325,2008,4,30,14,60,2
52.709938,0.116949,2008,5,11,17,40,1
52.064343,0.04455,2008,5,14,11,60,3
52.423446999999996,-0.268615,2008,5,17,23,70,1
52.589243,-0.41620799999999997,2008,6,3,1,70,1
52.695397,0.145548,2008,6,7,15,60,2
52.094309,0.297181,2008,6,21,11,60,2
52.55103199999999,0.08805,2008,6,22,0,30,1
52.558659999999996,-0.160322,2008,7,7,16,40,2
52.623165,-0.186132,2008,7,8,7,60,2
52.45571999999999,-0.11531,2008,7,10,22,60,1
52.099841999999995,0.326815,2008,7,19,15,60,2
52.473893000000004,0.051559,2008,7,24,18,60,2
52.234896,0.112428,2008,8,14,6,70,5
52.436935999999996,-0.006212,2008,9,5,9,60,4
52.05867,-0.077806,2008,9,20,21,60,2
52.618930000000006,-0.088362,2008,10,11,19,60,1
52.53378000000001,-0.31927300000000003,2008,10,12,13,70,2
52.611740000000005,-0.345386,2008,10,17,15,60,2
52.556895,0.06649400000000001,2008,10,18,23,60,1
52.608737,0.139536,2008,11,2,11,60,2
52.246752,-0.17808800000000002,2008,11,3,17,60,3
52.075364,-0.00033,2008,11,12,16,60,1
52.241671999999994,-0.252411,2008,11,14,21,30,1
52.572297999999996,-0.253459,2008,11,27,20,30,1
52.30734,-0.075119,2008,11,28,18,60,4
52.470004,-0.27355999999999997,2008,12,2,7,60,1
52.220219,2.2e-05,2008,12,3,16,70,1
52.245213,0.192609,2008,12,15,4,60,1
52.54976800000001,-0.305535,2008,12,17,18,30,1
52.67089300000001,-0.31298000000000004,2008,12,18,19,40,1
52.95091800000001,0.508771,2008,1,12,0,30,3
52.479484,0.6879,2008,2,20,16,60,2
52.451978000000004,1.1125120000000002,2008,2,26,19,60,1
52.663022999999995,1.5931680000000001,2008,2,27,16,60,1
52.747062,0.34678600000000004,2008,3,1,13,60,2
52.6766,0.603382,2008,3,5,6,60,2
52.548716000000006,0.38206100000000004,2008,3,9,1,60,1
52.546985,1.7185290000000002,2008,4,12,19,70,2
52.687833,1.3609,2008,4,16,7,60,3
52.612067,0.7837689999999999,2008,5,4,10,30,1
52.676396999999994,1.719312,2008,5,11,0,60,1
52.739982,0.7357640000000001,2008,6,4,13,60,2
52.479888,1.563626,2008,6,9,14,60,2
52.561381999999995,1.721224,2008,6,4,12,30,1
52.754352000000004,1.381143,2008,6,22,3,50,1
52.64979,1.715868,2008,7,1,8,40,2
52.740575,0.38347600000000004,2008,7,9,12,70,1
52.518207999999994,0.254823,2008,7,19,10,60,2
52.607887,0.421756,2008,7,29,7,60,2
52.619265000000006,0.46301400000000004,2008,7,30,15,60,2
52.577509,1.06501,2008,8,5,16,60,2
52.746529,0.29593400000000003,2008,8,21,22,60,2
52.534076,1.057852,2008,9,12,0,70,1
52.936905,0.537726,2008,9,20,14,30,2
52.767743,1.359346,2008,9,16,6,60,1
52.683347999999995,1.373135,2008,9,25,20,50,1
52.660951000000004,1.312685,2008,10,9,7,30,1
52.653341000000005,1.2791299999999999,2008,10,15,15,30,1
52.561663,0.684513,2008,10,19,3,60,2
52.602355,1.223173,2008,10,24,3,70,2
52.557058,1.121426,2008,11,3,13,30,2
52.623231999999994,1.603206,2008,11,18,10,60,2
52.649854000000005,1.271918,2008,11,15,12,30,2
52.556118000000005,1.7226970000000001,2008,11,17,17,30,1
52.884127,0.989381,2008,11,23,15,60,2
52.921805000000006,0.805246,2008,11,24,15,60,2
52.551437,1.6594380000000002,2008,12,7,8,60,1
52.49428,1.238538,2008,12,22,14,50,2
52.341312,0.5353289999999999,2008,1,20,20,60,1
52.028694,0.8175020000000001,2008,1,19,12,60,2
52.192834000000005,1.1035840000000001,2008,4,2,22,60,2
52.359424,0.5998180000000001,2008,4,23,1,60,2
52.13277,0.49745500000000004,2008,5,5,11,60,2
52.04161,0.76202,2008,5,3,19,60,2
52.243163,0.417221,2008,6,3,16,30,2
52.380353,0.8946649999999999,2008,6,20,14,60,2
52.315618,1.1063040000000002,2008,9,19,2,60,1
52.033425,0.742851,2008,10,13,20,30,1
52.263662,0.615609,2008,11,28,13,40,2
52.185509,1.000941,2008,12,15,6,30,2
51.98236,1.0001520000000002,2008,1,29,14,70,2
52.099928000000006,1.1811,2008,2,7,21,60,1
51.987315,1.010389,2008,2,13,18,70,2
52.040723,1.138387,2008,3,23,8,30,1
52.059307000000004,1.199806,2008,3,20,18,40,1
51.993974,1.03473,2008,5,13,21,70,1
52.08507,1.131426,2008,8,2,12,30,1
52.095894,1.061799,2008,9,24,17,60,1
52.087275,1.291309,2008,12,7,14,70,2
52.352849,1.588495,2008,1,23,7,60,1
52.263476000000004,1.41151,2008,2,9,14,60,3
52.277949,1.5309620000000002,2008,4,4,14,40,2
52.44771,1.58664,2008,7,19,21,30,1
52.325794,1.516131,2008,9,24,9,60,1
52.331188,1.6144889999999998,2008,10,7,22,60,1
52.4464,1.719169,2008,10,28,7,30,3
52.499258999999995,1.7514900000000002,2008,11,14,13,30,1
52.158879,-0.43971899999999997,2008,1,25,19,30,2
52.080056,-0.526091,2008,2,24,2,60,2
52.157945,-0.300575,2008,3,1,1,60,1
52.101668,-0.42434099999999997,2008,3,29,20,60,2
52.132026,-0.35606,2008,8,11,8,50,2
52.101765,-0.398202,2008,8,14,8,60,1
52.148026,-0.408089,2008,9,4,19,50,2
52.080403999999994,-0.249232,2008,9,13,19,30,2
52.125863,-0.458987,2008,10,12,3,30,2
52.124568,-0.42221899999999996,2008,11,25,20,60,2
51.870928,-0.43692299999999995,2008,5,10,15,30,3
51.896768,-0.4462,2008,6,8,18,30,4
51.859047,-0.415842,2008,7,10,8,70,1
52.060390000000005,-0.557226,2008,2,16,7,60,2
51.902508000000005,-0.558075,2008,3,25,14,60,2
51.975390000000004,-0.504341,2008,3,30,18,60,2
51.882733,-0.565972,2008,3,25,17,30,1
51.958119,-0.374947,2008,5,8,22,40,2
52.030393,-0.46737399999999996,2008,8,10,7,30,1
52.042346,-0.589302,2008,10,1,2,60,1
51.887329,-0.473844,2008,10,18,5,60,1
51.997476,-0.340746,2008,10,27,18,60,1
51.998059000000005,-0.548305,2008,11,2,3,60,1
51.83475,-0.5178590000000001,2008,11,29,18,40,1
52.03147,-0.509321,2008,12,18,15,60,3
51.943838,-0.028738999999999997,2008,3,3,20,60,3
51.898826,-0.135948,2008,5,15,18,60,2
51.851159,0.017157,2008,5,9,18,60,1
51.843537,-0.069855,2008,6,24,10,60,3
51.788893,-0.155709,2008,7,9,10,50,2
51.806317,-0.131644,2008,8,12,16,60,2
51.843315999999994,0.110447,2008,12,7,0,60,1
51.732337,-0.184949,2008,1,5,10,50,2
51.757166,-0.244811,2008,10,13,20,50,3
51.745531,-0.22454699999999997,2008,10,18,12,60,2
51.73661,-0.199696,2008,11,16,13,40,2
51.646735,-0.408511,2008,3,5,15,30,2
51.650055,-0.455085,2008,4,21,21,30,2
51.682898,-0.402903,2008,11,23,1,40,5
51.808890999999996,-0.6556420000000001,2008,2,23,22,30,2
51.758776,-0.476299,2008,4,6,11,50,1
51.791553,-0.6889270000000001,2008,4,22,20,60,1
51.839079,-0.462848,2008,6,21,12,40,2
51.820601,-0.41878699999999996,2008,7,2,4,60,1
51.818576,-0.677117,2008,7,6,22,60,2
51.901579,-0.168104,2008,1,31,6,40,1
51.8235,-0.440596,2008,8,30,11,60,1
51.751861,-0.32499,2008,5,11,15,30,1
51.720423,-0.28373200000000004,2008,7,17,12,70,1
52.057965,-0.029698000000000002,2008,4,8,17,30,2
51.93938,-0.265349,2008,6,23,2,30,1
51.960336,-0.113601,2008,7,25,14,60,2
51.702521000000004,-0.187445,2008,3,7,13,30,2
51.728159999999995,-0.0587,2008,4,25,19,60,1
51.767656,-0.027438999999999998,2008,8,17,15,70,2
51.861737,-0.196737,2008,8,18,3,70,3
51.714058,-0.406438,2008,11,16,1,70,1
51.678441,0.046646,2008,1,4,18,60,2
51.685899,0.10297200000000001,2008,1,4,20,70,2
51.667908000000004,0.739796,2008,1,6,11,60,4
51.598524,0.283909,2008,1,22,23,60,1
51.842656,0.617402,2008,1,26,23,60,1
51.559615,0.540367,2008,1,26,5,60,2
51.957167,0.968626,2008,1,27,14,70,1
51.738962,0.271721,2008,2,4,19,30,2
51.501275,0.317659,2008,2,10,4,70,2
51.533684,0.43581800000000004,2008,2,11,7,70,5
51.832839,1.057557,2008,2,15,8,60,1
51.643676,0.7948569999999999,2008,2,21,23,40,2
51.490932,0.248417,2008,2,22,15,70,1
51.680547999999995,0.12051700000000001,2008,2,25,9,70,1
51.741899,0.469314,2008,3,3,19,60,1
51.829211,1.2464600000000001,2008,3,7,15,30,1
51.545041999999995,0.654226,2008,3,12,10,30,1
51.710355,0.309082,2008,3,10,19,60,4
51.81859,0.8479040000000001,2008,3,14,12,60,2
51.589581,0.5353979999999999,2008,3,13,23,70,1
51.867677,0.874541,2008,3,21,16,30,1
51.465424,0.34766199999999997,2008,3,22,1,30,1
51.909372999999995,0.901634,2008,3,28,4,20,1
51.562727,0.5750270000000001,2008,3,26,8,40,2
51.8643,1.183612,2008,4,10,12,60,2
51.731831,0.138993,2008,4,5,8,70,1
51.721519,0.433162,2008,4,15,15,60,2
51.635865,0.35573299999999997,2008,4,20,21,30,1
51.955946999999995,0.498529,2008,4,23,12,60,2
51.668896999999994,0.093218,2008,4,25,15,30,4
51.925622,0.910101,2008,5,4,12,70,1
51.478291999999996,0.260325,2008,5,6,21,30,1
51.939374,1.045447,2008,5,19,0,60,1
52.058094,0.268042,2008,5,18,18,60,1
51.586846,0.570183,2008,5,22,1,70,1
51.885087,0.9307350000000001,2008,6,13,19,30,2
51.847846000000004,1.265375,2008,6,22,17,30,3
51.542004999999996,0.446503,2008,6,30,5,70,2
51.654299,-0.0031620000000000003,2008,7,26,10,60,1
51.674859999999995,0.730958,2008,8,9,19,60,2
51.957662,0.626282,2008,8,21,8,60,2
51.830719,0.769413,2008,8,22,21,60,2
51.785249,1.149905,2008,9,1,10,30,1
51.710667,0.008294,2008,9,1,21,60,3
51.826919000000004,0.6968979999999999,2008,9,1,2,70,1
51.504740999999996,0.342333,2008,9,8,21,70,1
51.891415,0.184933,2008,9,11,6,40,1
51.695305,0.105,2008,9,11,8,30,3
51.670497,0.063788,2008,9,22,1,60,1
51.912403999999995,0.8586379999999999,2008,9,22,23,30,3
51.621987,0.30733699999999997,2008,9,26,13,30,1
51.820099,1.141597,2008,9,27,0,60,1
51.529282,0.7526579999999999,2008,9,24,10,30,2
51.615272999999995,0.524262,2008,10,13,7,30,2
51.518003,0.580287,2008,10,17,16,30,2
51.589532,0.537705,2008,10,13,15,70,1
51.477526,0.34958,2008,10,19,13,70,3
51.897552000000005,1.069657,2008,10,22,17,70,2
51.585188,0.445791,2008,10,23,2,70,1
51.742443,0.41719300000000004,2008,10,22,22,60,2
51.689968,0.131665,2008,11,6,16,60,3
51.866640999999994,0.905709,2008,11,9,14,30,4
51.543953,0.771285,2008,11,25,2,40,1
51.664643,0.193236,2008,11,21,23,60,1
51.717806,0.46032700000000004,2008,11,25,22,30,1
51.889936,0.820729,2008,11,29,12,70,7
51.857816,0.9097879999999999,2008,12,7,14,30,1
52.024817999999996,0.5496,2008,12,5,12,40,1
51.808103,0.177419,2008,12,13,18,70,3
52.019251000000004,-1.093394,2008,6,1,0,40,1
51.593672999999995,-0.766529,2008,11,4,14,60,2
51.612837,-0.767598,2008,7,7,19,70,1
51.79135,-1.085501,2008,9,4,13,70,2
51.532009,-0.54833,2008,4,16,22,70,1
51.881067,-0.73427,2008,5,19,14,60,1
51.661356,-0.7137979999999999,2008,1,16,9,30,2
51.726724,-0.595675,2008,4,23,0,40,1
51.908303000000004,-0.8380290000000001,2008,12,13,7,60,2
51.827306,-0.812688,2008,12,19,23,30,1
51.896097,-0.8312219999999999,2008,5,25,10,60,1
51.591552,-0.586422,2008,5,18,20,50,2
51.785907,-0.872782,2008,2,26,8,50,2
51.778402,-1.527576,2008,2,3,17,60,1
51.930593,-1.566558,2008,5,1,19,60,1
52.071005,-1.330306,2008,1,1,2,50,1
51.636465,-1.1506100000000001,2008,4,5,14,60,4
51.557189,-0.9440799999999999,2008,7,3,19,70,3
51.843165,-1.1486129999999999,2008,1,4,21,70,6
51.522789,-1.135574,2008,7,4,11,20,1
51.670809000000006,-1.18829,2008,8,6,9,60,2
51.669908,-1.2997969999999999,2008,10,6,8,30,2
51.833847,-1.245591,2008,10,7,10,60,4
51.828718,-1.259172,2008,11,10,19,70,2
51.540096999999996,-1.048297,2008,4,2,20,30,1
51.868072,-1.199994,2008,5,11,5,70,1
51.742575,-1.035358,2008,10,1,15,60,2
51.760145,-1.208713,2008,11,14,11,30,1
51.610143,-1.3199239999999999,2008,8,14,20,60,1
51.740681,-1.102746,2008,10,11,15,60,2
51.494568,-0.910523,2008,11,19,3,50,1
51.740207,-0.958068,2008,1,17,22,50,1
51.616169,-1.26076,2008,12,18,14,60,2
51.716963,-1.0262040000000001,2008,7,12,17,70,2
51.554283,-1.398213,2008,8,21,6,60,2
51.592514,-1.081415,2008,5,18,14,60,2
51.837492,-1.605479,2008,8,23,14,60,2
51.970105,-1.4670450000000002,2008,3,25,7,60,3
51.597936,-1.424923,2008,1,16,10,40,1
51.61857,-1.256532,2008,10,22,2,60,3
51.651049,-1.319023,2008,4,26,2,70,1
52.099363000000004,-1.305501,2008,11,25,5,50,2
51.911844,-1.4476719999999998,2008,8,30,16,30,3
51.846262,-1.649098,2008,7,25,11,60,2
51.675135,-1.516214,2008,1,29,5,50,2
51.724368,-1.223671,2008,7,26,2,30,2
51.815668,-1.229211,2008,11,28,11,50,2
51.891183000000005,-1.39663,2008,11,29,22,50,2
51.841797,-1.121494,2008,3,28,6,60,1
51.679052,-0.966993,2008,2,27,2,70,2
51.94797,-1.169182,2008,5,28,23,60,1
51.647807,-1.3831,2008,6,29,0,50,1
51.781661,-1.556245,2008,3,29,20,60,1
51.665628000000005,-0.953851,2008,10,29,3,70,4
51.533295,-0.7540319999999999,2008,6,1,1,40,2
51.453039000000004,-1.080044,2008,5,3,2,70,1
51.488178999999995,-0.6743140000000001,2008,8,2,23,60,5
51.490628,-0.5470520000000001,2008,7,14,7,70,4
51.501937,-0.5969770000000001,2008,7,16,22,70,2
51.477721,-0.625081,2008,4,6,6,30,2
51.531907000000004,-0.645075,2008,7,18,23,30,1
51.504212,-0.599212,2008,10,21,20,30,1
51.487048,-0.6229279999999999,2008,3,30,17,70,3
51.493479,-0.509075,2008,9,26,17,70,2
51.394740000000006,-0.6343260000000001,2008,1,28,2,30,1
51.478695,-0.506245,2008,7,31,18,30,1
52.040268,-0.747566,2008,3,1,1,70,1
52.015736,-0.732075,2008,7,5,3,70,1
52.028787,-0.73331,2008,5,11,0,70,1
52.106362,-0.6903729999999999,2008,10,12,2,60,2
52.060054,-0.8448889999999999,2008,9,8,8,40,2
52.012071999999996,-0.742525,2008,7,19,16,70,2
52.077484000000005,-0.705227,2008,9,21,14,70,3
52.019449,-0.742901,2008,10,24,20,70,2
51.386739,-0.9892540000000001,2008,1,6,8,70,1
51.504397,-0.8203790000000001,2008,2,5,18,50,2
51.403591,-0.983132,2008,6,10,18,60,2
51.425926000000004,-1.3241,2008,11,8,3,70,2
51.526104,-1.295086,2008,10,5,17,70,1
51.458391999999996,-0.977308,2008,8,13,15,40,2
51.42647,-0.946808,2008,12,6,11,40,1
51.432503000000004,-0.9476760000000001,2008,6,1,5,40,1
51.459722,-1.5009350000000001,2008,8,20,21,70,2
51.422713,-0.9192799999999999,2008,9,20,2,30,1
51.441764,-1.42775,2008,2,22,18,60,1
51.454975,-1.340942,2008,12,20,19,70,2
51.443384,-0.889294,2008,1,30,22,60,1
51.4083,-1.355704,2008,1,31,15,70,2
51.453587,-1.081184,2008,12,20,18,70,1
51.303109,-0.7898270000000001,2008,1,2,6,70,3
51.290464,-0.893274,2008,1,4,5,70,3
50.6987,-1.292837,2008,1,1,11,30,1
50.670912,-1.442127,2008,1,4,17,60,2
51.19913,-1.337157,2008,1,16,8,70,2
50.715825,-1.150363,2008,1,17,8,30,2
50.647040000000004,-1.2030889999999999,2008,1,30,7,30,1
51.239001,-1.1357469999999998,2008,1,31,16,50,2
51.225475,-1.478841,2008,2,3,18,50,2
50.823939,-1.382095,2008,2,17,0,30,1
50.795085,-1.094866,2008,3,1,2,30,2
51.120117,-1.326429,2008,3,6,1,30,1
50.932933,-1.6405040000000002,2008,3,30,19,40,1
51.200143,-1.5056049999999999,2008,4,13,15,70,1
50.653098,-1.2210940000000001,2008,4,16,13,50,2
50.980325,-1.349537,2008,4,23,12,30,1
50.87397,-0.956752,2008,4,25,11,60,2
50.636459,-1.4037879999999998,2008,4,26,17,60,1
50.607368,-1.269758,2008,5,2,17,60,1
51.081418,-1.1188420000000001,2008,5,2,17,60,3
50.862613,-1.7883939999999998,2008,6,7,0,40,1
50.792962,-1.357816,2008,6,7,1,40,1
50.849880999999996,-1.76132,2008,6,12,23,70,3
51.059758,-1.29263,2008,6,25,21,60,2
51.170751,-1.225851,2008,6,26,3,70,2
50.853536,-1.06035,2008,6,30,15,40,3
51.227843,-1.485688,2008,7,4,7,40,4
50.786679,-1.077863,2008,7,13,3,30,1
51.187593,-1.272073,2008,7,24,16,70,2
51.203868,-1.189797,2008,7,24,17,60,2
50.910984,-1.364443,2008,7,28,11,30,1
50.950947,-1.371017,2008,8,1,16,40,2
50.881374,-1.1008719999999999,2008,8,3,20,60,1
50.845105,-1.085802,2008,8,15,17,70,2
50.898778,-1.3857979999999999,2008,8,20,20,30,3
50.844462,-1.40313,2008,8,23,11,60,2
50.853139,-1.297891,2008,8,24,21,30,2
50.912478,-1.326159,2008,9,6,20,40,2
51.297636,-0.844477,2008,9,13,15,70,1
50.885191,-1.456631,2008,9,13,22,60,2
51.199593,-1.5030350000000001,2008,9,14,5,70,1
50.84281,-1.091245,2008,9,20,19,60,1
51.057688,-1.263268,2008,9,23,8,70,2
50.705048,-1.243883,2008,9,23,15,60,2
50.872961,-1.792042,2008,9,27,6,60,2
50.780219,-1.7342990000000003,2008,9,30,16,40,2
50.916953,-1.3707639999999999,2008,10,2,20,30,5
51.245001,-1.1203049999999999,2008,10,6,12,30,2
50.800329999999995,-1.5721319999999999,2008,10,8,13,50,2
51.021328000000004,-1.30234,2008,10,13,15,60,2
50.919502,-1.29732,2008,10,15,23,40,1
50.913365999999996,-1.443501,2008,10,16,7,50,2
50.924774,-1.387163,2008,10,18,16,40,1
50.834019,-1.0489549999999999,2008,10,24,20,70,1
51.30888,-0.808901,2008,11,1,3,50,1
50.875351,-1.3285420000000001,2008,11,12,6,40,2
51.356581,-1.155222,2008,11,15,0,30,1
50.855093,-1.08646,2008,11,15,9,40,2
50.699438,-1.4092200000000001,2008,11,21,20,60,2
50.855472999999996,-1.7698150000000001,2008,11,21,19,30,1
50.857956,-1.248375,2008,11,29,22,40,1
51.121584000000006,-0.801864,2008,12,5,16,40,1
50.841925,-1.037005,2008,12,8,17,30,1
50.705642,-1.147573,2008,12,10,18,60,3
50.981696,-0.9660209999999999,2008,12,16,19,70,2
51.19155,-0.152757,2008,1,18,12,40,3
51.346785,-0.371969,2008,1,19,0,70,7
51.383747,-0.39164,2008,5,25,0,30,1
51.368927,-0.386412,2008,11,4,18,40,1
51.363518,-0.45885699999999996,2008,11,3,21,30,1
51.248313,-0.5716100000000001,2008,4,20,20,40,2
51.251527,-0.56234,2008,4,29,9,70,3
51.24881,-0.50339,2008,5,20,6,50,2
51.226836,-0.640877,2008,6,10,7,60,6
51.283992,-0.700994,2008,6,25,13,60,3
51.241707,-0.597889,2008,7,9,4,50,1
51.291841,-0.687148,2008,8,21,0,60,1
51.215295000000005,-0.645942,2008,9,13,22,70,1
51.280713,-0.406426,2008,10,31,0,40,1
51.214779,-0.41844,2008,1,12,9,40,3
51.23898,-0.392826,2008,4,16,7,60,2
51.229085,-0.334733,2008,4,17,15,30,1
51.203171000000005,-0.308613,2008,4,29,22,40,2
51.315243,-0.33520300000000003,2008,8,15,17,30,1
51.183091,-0.319364,2008,10,1,9,60,3
51.19597,-0.326911,2008,10,27,23,60,2
51.227118,-0.33552,2008,12,16,14,30,1
51.332941,-0.20608,2008,6,23,15,60,3
51.188093,-0.19625599999999999,2008,10,8,18,50,2
51.433908,-0.541515,2008,3,2,11,30,1
51.394433,-0.548952,2008,5,23,8,60,2
51.443769,-0.5609149999999999,2008,9,5,20,60,2
51.36605,-0.51566,2008,10,21,14,40,1
51.421997999999995,-0.44063800000000003,2008,3,1,20,50,2
51.430932,-0.49816499999999997,2008,9,3,6,30,1
51.364758,-0.638809,2008,1,24,4,70,1
51.323801,-0.739625,2008,4,26,13,70,2
51.368752,-0.6266229999999999,2008,5,3,1,70,2
51.32489,-0.76586,2008,10,16,16,70,2
51.26044,0.047085,2008,7,10,17,30,1
51.274778999999995,0.018903,2008,8,9,19,60,2
51.257993,-0.0039030000000000002,2008,12,7,11,30,1
51.244862,-0.117809,2008,12,17,16,70,4
51.151317,-0.083582,2008,12,18,20,50,2
51.232302000000004,-0.7776489999999999,2008,1,8,17,30,1
51.186384999999994,-0.746954,2008,6,13,13,30,2
51.120279,-0.721166,2008,8,29,23,60,5
51.28864,-0.58972,2008,4,29,13,40,2
51.339641,0.60127,2008,4,5,14,70,1
51.378892,0.566992,2008,4,8,10,30,1
51.432016,0.572416,2008,5,16,16,60,1
51.353064,0.604329,2008,6,8,9,30,2
51.383227000000005,0.5496989999999999,2008,7,13,20,30,1
51.447091,0.694022,2008,7,21,8,40,3
51.435633,0.567439,2008,7,30,6,70,4
51.351273,0.595896,2008,9,30,10,30,3
51.169519,0.25248699999999996,2008,1,9,13,60,1
51.437859,0.22551999999999997,2008,1,9,7,40,1
51.420801000000004,0.397301,2008,1,10,15,30,1
51.292982,0.538957,2008,1,20,2,30,2
51.085725,1.1298190000000001,2008,1,19,18,30,1
51.146072,1.261751,2008,1,23,20,50,2
51.242007,0.70265,2008,1,27,19,60,1
51.139821999999995,1.327086,2008,2,5,18,60,1
51.212878,0.279804,2008,2,5,11,30,1
51.318133,0.28746,2008,2,16,4,70,1
51.030271,0.555233,2008,2,21,21,60,2
51.156437,0.291608,2008,2,23,0,30,3
51.336154,1.400315,2008,2,22,17,30,4
51.408443,0.148884,2008,3,8,2,70,2
51.323316,0.289153,2008,3,12,18,60,1
51.227027,0.22220700000000002,2008,3,20,10,60,3
51.286944,0.124275,2008,3,20,15,70,3
51.131361,0.253773,2008,3,30,3,30,1
51.405346,0.9052610000000001,2008,4,21,18,30,1
51.263141999999995,0.6075550000000001,2008,4,26,13,60,2
51.112274,1.19249,2008,4,27,10,60,2
51.114583,1.303548,2008,4,29,5,60,1
51.303776,0.497083,2008,5,6,21,30,1
51.363927000000004,1.394902,2008,5,7,6,40,2
51.319389,0.8343700000000001,2008,5,18,17,60,1
51.209118,0.7932239999999999,2008,5,30,15,40,2
51.409388,0.383617,2008,6,13,22,50,2
51.253331,0.54666,2008,6,27,17,30,1
51.335546,0.647558,2008,6,27,3,70,3
51.308913000000004,0.538401,2008,7,2,15,60,1
51.302372,0.38768,2008,7,3,17,50,2
51.430908,0.212666,2008,7,6,0,30,1
51.196195,0.66876,2008,7,14,15,60,2
51.290923,0.419646,2008,7,15,6,50,2
51.072604999999996,1.0888120000000001,2008,7,17,10,30,1
51.076457,1.062082,2008,7,23,7,60,2
51.361614,0.35341,2008,8,14,9,30,1
51.288515999999994,0.19978900000000002,2008,8,26,20,30,3
51.194643,1.0726360000000001,2008,8,30,0,30,1
51.027353999999995,0.788838,2008,9,21,14,60,2
51.130869,0.907432,2008,9,18,10,70,2
51.277553000000005,0.8827020000000001,2008,9,21,16,40,4
51.242005999999996,0.675281,2008,10,9,8,40,1
51.214664,0.802009,2008,10,11,20,60,1
51.265695,1.193799,2008,10,27,14,60,2
51.294874,0.810336,2008,8,30,15,70,1
51.199359,0.28128400000000003,2008,11,12,9,30,1
51.201623,0.22914400000000001,2008,11,14,21,70,2
51.145903999999994,1.26131,2008,12,4,3,50,1
51.400553,0.42844799999999994,2008,12,5,17,70,3
51.239769,0.6708529999999999,2008,12,14,2,70,2
51.183628999999996,0.248309,2008,12,26,10,70,1
51.18509,0.816243,2008,12,31,17,60,2
50.865342,-0.388088,2008,1,4,0,60,1
50.901369,-0.177777,2008,1,7,17,70,5
51.023365999999996,0.5086470000000001,2008,1,10,14,60,1
51.06576,-0.315054,2008,1,11,15,30,1
50.966549,0.101931,2008,1,25,12,30,1
50.991252,-0.714742,2008,1,27,13,60,3
51.082240000000006,-0.219509,2008,1,31,16,60,1
50.826228,-0.101613,2008,2,9,1,40,3
50.892925,0.202423,2008,2,10,2,60,1
50.838399,-0.211621,2008,2,14,11,40,2
50.965332000000004,0.48016499999999995,2008,2,15,15,30,2
51.137586999999996,0.06266000000000001,2008,2,23,20,60,2
50.832556,0.359781,2008,2,28,23,60,3
50.99899,0.7254149999999999,2008,3,3,13,60,1
50.981884,0.47577600000000003,2008,3,4,18,60,5
51.126743,-0.172065,2008,3,11,20,30,1
50.883897,-0.766744,2008,3,24,21,60,1
50.866566,-0.028488999999999997,2008,4,6,1,70,1
50.838481,0.14616800000000002,2008,4,15,23,60,1
50.845463,0.5000829999999999,2008,4,16,15,30,4
51.076941999999995,-0.772183,2008,4,19,17,60,2
50.887359000000004,0.239698,2008,4,22,16,60,2
50.844312,0.40071999999999997,2008,4,22,20,60,1
50.971461,-0.035587,2008,5,6,6,60,2
51.016797,0.47079099999999996,2008,5,7,7,30,3
50.825893,-0.775373,2008,5,10,21,70,1
51.015451,-0.35024,2008,5,15,9,30,1
50.904538,-0.273803,2008,5,19,19,30,2
50.980994,0.083777,2008,5,20,15,60,3
50.789763,0.309381,2008,5,30,9,30,3
50.992681,-0.447377,2008,6,4,7,60,2
50.970696000000004,-0.194294,2008,6,4,15,70,3
50.926226,-0.394522,2008,6,28,0,70,2
50.917657,-0.452579,2008,6,30,10,30,1
50.965835,0.08153200000000001,2008,7,2,16,60,1
50.861135,-0.554345,2008,7,8,0,60,1
50.76032,0.227812,2008,7,10,21,60,2
50.991832,0.762051,2008,7,11,17,60,2
50.855064,-0.13298,2008,7,18,15,40,3
50.975116,0.278109,2008,7,19,13,40,2
51.095375,-0.342113,2008,7,20,14,50,3
50.989742,0.311886,2008,7,16,16,60,1
51.077621,0.383083,2008,7,5,10,30,1
51.0038,-0.35949000000000003,2008,7,27,10,60,2
50.851208,-0.225906,2008,7,31,10,30,2
50.907707,-0.66655,2008,8,2,9,60,1
50.899046000000006,-0.335301,2008,8,7,10,60,2
50.826086,-0.776645,2008,8,9,19,70,2
50.951165,0.34756,2008,8,14,19,60,3
50.865287,-0.043323,2008,8,16,22,70,2
50.858109999999996,-0.23033299999999998,2008,8,24,20,70,2
50.984703,0.470084,2008,8,29,23,30,8
50.908609999999996,0.578295,2008,8,30,12,30,2
